"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","1100007676","5435","2014","     FA","     A","802","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","0","0","1,465.89","0","0"," ARS"
"  AR01","6","2022","1100007729","160","2014","     FA","     A","803","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","0","0","0","0","0","4,779.38","0","0"," ARS"
"  AR01","6","2022","1100007732","5430","2014","     FA","     A","804","40240","MAILCAR SRL","    AR","30705463367","27530","0","0","0","0","21,631.11","0","0"," ARS"
"  AR01","6","2022","1100007733","5433","2014","     FA","     A","805","40240","MAILCAR SRL","    AR","30705463367","1519","0","0","0","0","1,228.50","0","0"," ARS"
"  AR01","6","2022","1100007734","161","2014","     FA","     C","806","37040","CLAUDIA PATRICIA NUÑEZ SANCHEZ","    AR","27942984400","10000","0","0","0","0","10,000.00","0","0"," ARS"
"  AR01","6","2022","1100007739","169","2014","     FA","     A","807","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","0","0","2,003.19","0","0"," ARS"
"  AR01","6","2022","1100007746","169","2014","     FA","     A","808","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","0","0","349.14","0","0"," ARS"
"  AR01","6","2022","1100007749","169","2014","     FA","     A","809","37332","FRANCISCO MOYA S.A.","    AR","30708113081","0","0","0","0","0","1,975.89","0","0"," ARS"
"  AR01","6","2022","1100007750","169","2014","     FA","     A","810","37332","FRANCISCO MOYA S.A.","    AR","30708113081","0","0","0","0","0","680.06","0","0"," ARS"
"  AR01","6","2022","1100007771","163","2014","     FA","     C","811","33666","CLEANING ALL","    AR","20240893186","59800","0","0","0","0","59,800.00","0","0"," ARS"
"  AR01","6","2022","1100007773","164","2014","     FA","     C","812","33666","CLEANING ALL","    AR","20240893186","35000","0","0","0","0","35,000.00","0","0"," ARS"
"  AR01","6","2022","1100007799","163","2014","     FA","     A","813","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","0","0","500.58","0","0"," ARS"
"  AR01","6","2022","1100007800","9509","2014","     FA","     A","814","51864","SERVICIOS PREMIUM S.A","    AR","30700517574","0","0","0","0","0","2,997.00","0","0"," ARS"
"  AR01","6","2022","1100007807","163","2014","     FA","     C","815","33666","CLEANING ALL","    AR","20240893186","16000","0","0","0","0","16,000.00","0","0"," ARS"
"  AR01","6","2022","1100007809","160","2014","     FA","     B","816","33532","METROGAS S.A.","    AR","30657863676","0","0","0","0","0","3,115.61","0","0"," ARS"
"  AR01","6","2022","1100007810","5435","2015","     FA","     A","817","33637","AGUA Y SANEAMIENTOS ARGENTINOS","    AR","30709565075","0","0","0","0","0","1,369.35","0","0"," ARS"
"  AR01","6","2022","1100007812","161","2015","     FA","     A","818","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","0","0","1,736.70","0","0"," ARS"
"  AR01","6","2022","1100007813","161","2015","     FA","     A","819","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","0","0","587.87","0","0"," ARS"
"  AR01","6","2022","1100007814","163","2015","     FA","     A","820","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","0","0","1,223.98","0","0"," ARS"
"  AR01","6","2022","1100007815","9509","2015","     FA","     A","821","75998","LIFE SEGUROS DE PERSONAS SA","    AR","30500051546","0","0","0","0","0","116,433.33","0","0"," ARS"
"  AR01","6","2022","1100007834","9509","2015","     FA","     A","822","34116","ASSIST CARD ARGENTINA SA DE SE","    AR","33547992429","84736","0","0","0","0","84,735.96","0","0"," USD"
"  AR01","6","2022","1100007839","9509","2015","     FA","     A","823","33657","GLOBAL COMPANY DISTRIBUTION S.","    AR","30709746886","35858","0","0","0","0","35,858.45","0","0"," ARS"
"  AR01","6","2022","1100007841","5435","2015","     FA","     C","824","37040","CLAUDIA PATRICIA NUÑEZ SANCHEZ","    AR","27942984400","15000","0","0","0","0","15,000.00","0","0"," ARS"
"  AR01","6","2022","1100007842","9509","2015","     NC","     A","825","34116","ASSIST CARD ARGENTINA SA DE SE","    AR","33547992429","-6469","0","0","0","0","-6,469.26","0","0"," USD"
"  AR01","6","2022","1100007875","163","2015","     FA","     A","826","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","0","0","1,616.24","0","0"," ARS"
"  AR01","6","2022","1100007918","162","2015","     FA","     A","827","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","0","0","0","0","0","856.73","0","0"," ARS"
"  AR01","6","2022","1100007934","9509","2015","     NC","     A","828","34092","VIAJES EL CORTE INGLES ARGENTI","    AR","30709285633","-13444","0","0","0","0","-13,444.00","0","0"," ARS"
"  AR01","6","2022","1100007935","9509","2015","     NC","     A","829","34092","VIAJES EL CORTE INGLES ARGENTI","    AR","30709285633","-7321","0","0","0","0","-511.9","0","0"," ARS"
"  AR01","6","2022","1100007936","9509","2015","     NC","     A","830","34092","VIAJES EL CORTE INGLES ARGENTI","    AR","30709285633","-25902","0","0","0","0","-25,902.03","0","0"," ARS"
"  AR01","6","2022","1100007937","9509","2015","     NC","     A","831","34092","VIAJES EL CORTE INGLES ARGENTI","    AR","30709285633","-26148","0","0","0","0","-26,148.33","0","0"," ARS"
"  AR01","6","2022","1100007938","9509","2015","     NC","     A","832","34092","VIAJES EL CORTE INGLES ARGENTI","    AR","30709285633","-7321","0","0","0","0","-511.9","0","0"," ARS"
"  AR01","6","2022","1100007940","9509","2015","     FA","     C","833","75852","AMED JONATHAN EZEQUIEL","    AR","20335633157","1195","0","0","0","0","1,195.00","0","0"," ARS"
"  AR01","6","2022","1100007982","9509","2015","     FA","     A","834","34116","ASSIST CARD ARGENTINA SA DE SE","    AR","33547992429","20390","0","0","0","0","20,390.11","0","0"," USD"
"  AR01","6","2022","1100008031","164","2015","     FA","     A","835","36966","EMP PROVINCIAL DE ENERGIA DE C","    AR","30999027489","0","0","0","0","0","51,955.85","0","0"," ARS"
"  AR01","6","2022","1100008034","163","2015","     FA","     A","836","36966","EMP PROVINCIAL DE ENERGIA DE C","    AR","30999027489","0","0","0","0","0","87,266.93","0","0"," ARS"
"  AR01","6","2022","1100008035","169","2015","     FA","     A","837","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","0","0","1,132.25","0","0"," ARS"
"  AR01","6","2022","1100008081","169","2015","     FA","     C","838","36930","ORIS JUAN CARLOS","    AR","20149397613","17255","0","0","0","0","17,255.00","0","0"," ARS"
"  AR01","6","2022","1100008114","161","2015","     FA","     A","839","33538","EDESUR SA","    AR","30655116512","0","0","0","0","0","15,154.50","0","0"," ARS"
"  AR01","6","2022","1100008115","160","2015","     FA","     B","840","33637","AGUA Y SANEAMIENTOS ARGENTINOS","    AR","30709565075","0","0","0","0","0","1,087.45","0","0"," ARS"
"  AR01","6","2022","1100008116","161","2015","     FA","     A","841","33637","AGUA Y SANEAMIENTOS ARGENTINOS","    AR","30709565075","0","0","0","0","0","8.54","0","0"," ARS"
"  AR01","6","2022","1100008150","160","2015","     FA","     A","842","34281","CAMMESA","    AR","30655373094","0","0","0","0","0","6,808.00","0","0"," ARS"
"  AR01","6","2022","1100008220","160","2015","     FA","     C","843","37040","CLAUDIA PATRICIA NUÑEZ SANCHEZ","    AR","27942984400","5555","0","0","0","0","5,555.00","0","0"," ARS"
"  AR01","6","2022","1100008222","160","2015","     FA","","844","3930","BOOKING.COM BV","    NL","805734958","784484","0","0","0","0","784,484.08","0","0"," ARS"
"  AR01","6","2022","1100008223","161","2015","     FA","","845","3930","BOOKING.COM BV","    NL","805734958","412651","0","0","0","0","412,650.95","0","0"," ARS"
"  AR01","6","2022","1100008224","162","2015","     FA","","846","3930","BOOKING.COM BV","    NL","805734958","3064","0","0","0","0","3,063.68","0","0"," ARS"
"  AR01","6","2022","1100008225","162","2015","     FA","","847","3930","BOOKING.COM BV","    NL","805734958","547411","0","0","0","0","547,410.94","0","0"," ARS"
"  AR01","6","2022","1100008226","163","2015","     FA","","848","3930","BOOKING.COM BV","    NL","805734958","3383","0","0","0","0","3,383.38","0","0"," ARS"
"  AR01","6","2022","1100008227","163","2015","     FA","","849","3930","BOOKING.COM BV","    NL","805734958","694725","0","0","0","0","694,725.00","0","0"," ARS"
"  AR01","6","2022","1100008228","164","2015","     FA","","850","3930","BOOKING.COM BV","    NL","805734958","502348","0","0","0","0","502,347.54","0","0"," ARS"
"  AR01","6","2022","1100008229","169","2015","     FA","","851","3930","BOOKING.COM BV","    NL","805734958","593568","0","0","0","0","593,567.88","0","0"," ARS"
"  AR01","6","2022","1100008230","169","2015","     FA","","852","3930","BOOKING.COM BV","    NL","805734958","11129","0","0","0","0","11,128.86","0","0"," ARS"
"  AR01","6","2022","1100008231","5430","2015","     FA","","853","3930","BOOKING.COM BV","    NL","805734958","861580","0","0","0","0","861,579.74","0","0"," ARS"
"  AR01","6","2022","1100008232","5433","2015","     FA","","854","3930","BOOKING.COM BV","    NL","805734958","1042212","0","0","0","0","1,042,211.87","0","0"," ARS"
"  AR01","6","2022","1100008233","5435","2015","     FA","","855","3930","BOOKING.COM BV","    NL","805734958","409122","0","0","0","0","409,121.59","0","0"," ARS"
"  AR01","6","2022","1100008234","161","2015","     FA","     A","856","33532","METROGAS S.A.","    AR","30657863676","0","0","0","0","0","-1,013.97","0","0"," ARS"
"  AR01","6","2022","1100008238","9509","2015","     FA","     A","857","70987","FIANZAS Y CRÉDITO SA","    AR","30500055053","0","0","0","0","0","309.98","0","0"," ARS"
"  AR01","6","2022","1100008239","9509","2015","     FA","     A","858","70987","FIANZAS Y CRÉDITO SA","    AR","30500055053","0","0","0","0","0","337.63","0","0"," ARS"
"  AR01","6","2022","1100008240","9509","2015","     FA","     A","859","70987","FIANZAS Y CRÉDITO SA","    AR","30500055053","0","0","0","0","0","309.98","0","0"," ARS"
"  AR01","6","2022","1100008241","9509","2015","     FA","     A","860","70987","FIANZAS Y CRÉDITO SA","    AR","30500055053","0","0","0","0","0","309.98","0","0"," ARS"
"  AR01","6","2022","1100008287","9509","2015","     FA","","861","3943","MARSH SA","    ES","   A81332322","843901","0","0","0","0","843,901.12","0","0"," EUR"
"  AR01","6","2022","1100008317","169","2015","     FA","     A","862","33535","DISTRIBUIDORA DE GAS CUYANA SA","    AR","33657865589","0","0","0","0","0","1,800.89","0","0"," ARS"
"  AR01","6","2022","1100008320","164","2015","     FA","     B","863","33509","AGUAS CORDOBESAS","    AR","33689822989","40172","0","0","0","0","40,172.09","0","0"," ARS"
"  AR01","6","2022","1100008327","164","2015","     FA","     A","864","36966","EMP PROVINCIAL DE ENERGIA DE C","    AR","30999027489","0","0","0","0","0","73,777.55","0","0"," ARS"
"  AR01","6","2022","1100008341","9509","2015","     FA","     C","865","75852","AMED JONATHAN EZEQUIEL","    AR","20335633157","1195","0","0","0","0","1,195.00","0","0"," ARS"
"  AR01","6","2022","1100008344","162","2015","     FA","     A","866","33637","AGUA Y SANEAMIENTOS ARGENTINOS","    AR","30709565075","0","0","0","0","0","21.24","0","0"," ARS"
"  AR01","6","2022","1100008345","9509","2015","     FA","     A","867","75998","LIFE SEGUROS DE PERSONAS SA","    AR","30500051546","0","0","0","0","0","116,433.33","0","0"," ARS"
"  AR01","6","2022","1100008368","9509","2015","     FA","     A","868","34116","ASSIST CARD ARGENTINA SA DE SE","    AR","33547992429","4288","0","0","0","0","4,288.41","0","0"," USD"
"  AR01","6","2022","1100008506","162","2015","     FA","     A","869","33538","EDESUR SA","    AR","30655116512","0","0","0","0","0","3,425.70","0","0"," ARS"
"  AR01","6","2022","1100008526","9509","2015","     FA","     C","870","34020","CAMARA ESPAÑOLA DE COMERCIO","    AR","30525737906","30000","0","0","0","0","30,000.00","0","0"," ARS"
"  AR01","6","2022","1100008723","169","2015","     FA","     C","871","34174","VICTOR HUGO CAMINOS","    AR","20288473545","10000","0","0","0","0","10,000.00","0","0"," ARS"
"  AR01","6","2022","1100008724","9509","2015","     FA","","872","3943","MARSH SA","    ES","   A81332322","65937","0","0","0","0","65,937.36","0","0"," EUR"
"  AR01","6","2022","1100007857","5435","2015","     FA","     X","873","33932","AMERICAN EXPRESS ARG. S.A.","    AR","30574816870","7997","0","2,270.00","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007858","5435","2015","     FA","     X","874","33656","BANCO SANTANDER RIO SA","    AR","30500008454","1094","0","787","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100006259","9509","2015","     FA","     A","875","67713","EDITORIAL PRIMERA LINEA","    AR","30617999966","123000","0","0","2.5","  3,000.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100005975","161","2015","     FA","     A","876","34257","MARQUES DE ALMEIDA ROXANA MABE","    AR","23251006814","11165","0","0","10.5","  1,060.98 ","0","0","0"," ARS"
"  AR01","6","2022","1100005979","162","2015","     FA","     A","877","34257","MARQUES DE ALMEIDA ROXANA MABE","    AR","23251006814","1212","0","0","10.5","  115.18 ","0","0","0"," ARS"
"  AR01","6","2022","1100005980","162","2015","     FA","     A","878","34257","MARQUES DE ALMEIDA ROXANA MABE","    AR","23251006814","10601","0","0","10.5","  1,007.33 ","0","0","0"," ARS"
"  AR01","6","2022","1100005981","162","2015","     FA","     A","879","34257","MARQUES DE ALMEIDA ROXANA MABE","    AR","23251006814","370","0","0","10.5","  35.17 ","0","0","0"," ARS"
"  AR01","6","2022","1100005982","5433","2015","     FA","     A","880","34257","MARQUES DE ALMEIDA ROXANA MABE","    AR","23251006814","26720","0","0","10.5","  2,539.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100005983","161","2015","     FA","     A","881","34257","MARQUES DE ALMEIDA ROXANA MABE","    AR","23251006814","9044","0","0","10.5","  859.43 ","0","0","0"," ARS"
"  AR01","6","2022","1100005984","5433","2015","     FA","     A","882","34257","MARQUES DE ALMEIDA ROXANA MABE","    AR","23251006814","4122","0","0","10.5","  391.65 ","0","0","0"," ARS"
"  AR01","6","2022","1100005985","5430","2015","     FA","     A","883","34257","MARQUES DE ALMEIDA ROXANA MABE","    AR","23251006814","12133","0","0","10.5","  1,152.90 ","0","0","0"," ARS"
"  AR01","6","2022","1100005986","5430","2015","     FA","     A","884","34257","MARQUES DE ALMEIDA ROXANA MABE","    AR","23251006814","22809","0","0","10.5","  2,167.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100006009","169","2015","     FA","     A","885","34004","SERGIO ALEJANDRO DE PAZ","    AR","20171731179","28904","0","0","10.5","  1,794.55 ","0","0","0"," ARS"
"  AR01","6","2022","1100006010","169","2015","     FA","     A","886","34004","SERGIO ALEJANDRO DE PAZ","    AR","20171731179","25825","0","0","10.5","  2,453.96 ","0","0","0"," ARS"
"  AR01","6","2022","1100006011","169","2015","     FA","     A","887","34004","SERGIO ALEJANDRO DE PAZ","    AR","20171731179","5192","0","0","10.5","  493.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100006112","5433","2015","     FA","     A","888","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  714.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006113","5433","2015","     FA","     A","889","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  322.88 ","0","0","0"," ARS"
"  AR01","6","2022","1100006114","5433","2015","     FA","     A","890","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  640.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006115","5433","2015","     FA","     A","891","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  714.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006117","5435","2015","     FA","     A","892","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  640.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006119","5435","2015","     FA","     A","893","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  640.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006120","5435","2015","     FA","     A","894","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  1,428.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006121","5435","2015","     FA","     A","895","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  771.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100006122","5430","2015","     FA","     A","896","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  1,050.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006123","5430","2015","     FA","     A","897","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10.5","  1,281.00 ","0","0","0"," ARS"
